Date,Open,High,Low,Close,Volume,MA20,MA50,MA100,MA200,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,ATR,Volume_MA20,Relative_Volume
2022-08-01 00:00:00-04:00,18.131662250640616,18.793825424102035,17.94019436661478,18.38994598388672,476469000,16.480546140670775,16.783657131195067,19.43893702507019,23.154989457130434,76.27092935067965,0.42171909964143595,0.13937021020855003,0.28234888943288594,16.480546140670775,18.91726372130679,14.043828560034761,0.8248529459319801,523166750.0,0.9107402181044572
2022-08-02 00:00:00-04:00,18.071825862895118,18.885566611126666,18.041908238318054,18.474706649780273,489527000,16.658152866363526,16.81169153213501,19.39422974586487,23.13898868083954,76.28204150582181,0.4831394520662897,0.20812405858009797,0.27501539348619175,16.658152866363526,19.13423104102268,14.18207469170437,0.8202942264366062,515073250.0,0.950402685443284
2022-08-03 00:00:00-04:00,18.1336539858444,18.915483721167206,18.086783232155426,18.84069061279297,418146000,16.845781755447387,16.85562005996704,19.356731691360473,23.12423969745636,76.85734806473464,0.5549502499948495,0.2774892968630483,0.27746095313180125,16.845781755447387,19.38873603221798,14.302827478676793,0.8264201658563068,509527250.0,0.8206548324942385
2022-08-04 00:00:00-04:00,18.796814489472666,19.22063704890321,18.708060200093033,19.161800384521484,409652000,17.013166999816896,16.901902980804444,19.32800814628601,23.10930218219757,76.61476109120677,0.6305036461167113,0.3480921667137809,0.2824114794029304,17.013166999816896,19.70645837339721,14.31987562623658,0.8338282290321735,505364700.0,0.8106066767227708
2022-08-05 00:00:00-04:00,18.757926569519594,19.17576724952665,18.61432611149034,18.936431884765625,386068000,17.17028112411499,16.95851427078247,19.304707975387572,23.092898926734925,72.65459305109951,0.6645345616605312,0.41138064570313093,0.2531539159574002,17.17028112411499,19.92994870342034,14.410613544809639,0.7930842328759218,501269500.0,0.7701805116808423
2022-08-08 00:00:00-04:00,17.45354536402082,18.188504443935763,17.19426496293747,17.743738174438477,981859000,17.30196542739868,16.9749005317688,19.253099775314332,23.07146414279938,55.99639521274631,0.5884802586370199,0.4468005682899088,0.14167969034711114,17.30196542739868,19.893952217997175,14.709978636800189,0.8456527351559758,528496400.0,1.8578347931982129
2022-08-09 00:00:00-04:00,17.2042332163322,17.398692993146874,16.67769527219368,17.038692474365234,668263000,17.401887893676758,16.959718074798584,19.17925654411316,23.04356875896454,44.51372964741099,0.46594426442601034,0.4506293075171291,0.015314956908881239,17.401887893676758,19.771281052916187,15.032494734437327,0.8411653629563202,538985400.0,1.2398536212669211
2022-08-10 00:00:00-04:00,17.649006098084996,18.067843476708617,17.26906031341743,18.04690170288086,597422000,17.548132133483886,16.94555700302124,19.11280343055725,23.020544981956483,50.32024168239467,0.4450573212143496,0.44951491025657325,-0.004457589042223653,17.548132133483886,19.673522365043127,15.422741901924645,0.8720089589978269,542760600.0,1.1007099631034383
2022-08-11 00:00:00-04:00,18.080806109395972,18.655211706632087,17.826510993938886,17.8923282623291,509327000,17.676276445388794,16.931076183319092,19.027984857559204,22.994555516242983,54.60594748228907,0.4112903838823989,0.4418700049817384,-0.030579621099339482,17.676276445388794,19.5301238332869,15.822429057490686,0.866168115092032,545415200.0,0.9338335271917614
2022-08-12 00:00:00-04:00,18.109721945226894,18.666177625548745,17.903294316475968,18.657201766967773,478094000,17.823218441009523,16.938911838531496,18.94801335334778,22.964660811424256,61.644744216343334,0.4411632865264643,0.44172866129068356,-0.0005653747642192508,17.823218441009523,19.47892684997067,16.167510032048376,0.8737185235966568,550023150.0,0.8692252317016111
2022-08-15 00:00:00-04:00,18.649226086629287,19.110943606719005,18.56147037086015,18.97930908203125,457666000,17.96936273574829,16.92782548904419,18.873356695175172,22.937702269554137,67.68075161080529,0.4852356509218758,0.45043005921692203,0.03480559170495379,17.96936273574829,19.477887710509705,16.460837760986877,0.874074388709107,539380600.0,0.8485028938749373
2022-08-16 00:00:00-04:00,18.867617579479603,19.08900306515244,18.449777011947884,18.826730728149414,451240000,18.06345138549805,16.931075649261473,18.806047677993774,22.907538866996767,59.13127710348721,0.502064037521194,0.46075685487777646,0.04130718264341754,18.06345138549805,19.53728968858679,16.589613082409308,0.8197964883576238,526824300.0,0.8565284479094833
2022-08-17 00:00:00-04:00,18.47171996728055,18.636262177287165,18.094766197974923,18.284238815307617,446799000,18.089778232574464,16.922159824371338,18.708228712081908,22.87154324054718,52.779979349659705,0.4662514352566838,0.46185577095355795,0.004395664303125824,18.089778232574464,19.559425461999954,16.620131003148973,0.8222181776222077,511137350.0,0.8741270814977619
2022-08-18 00:00:00-04:00,18.25033399183685,18.812771727418596,18.13266064622917,18.721027374267578,415447000,18.1258282661438,16.919188175201416,18.61934405326843,22.836435828208923,54.640890827528764,0.46772325373848034,0.46302926751054246,0.004693986227937874,18.1258282661438,19.621349804706572,16.630306727581026,0.8314781220650459,504057250.0,0.8242059805706594
