Date,Open,High,Low,Close,Volume,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,ATR
2026-06-30 16:09:00+00:00,198.36500549316406,198.4199981689453,198.28070068359375,198.3699951171875,121392,0.05692813528179386,0.04682507658295682,0.010103058698837035,198.3370147705078,198.7030798723264,197.9709496686892,0.1982149396623884
2026-06-30 16:10:00+00:00,198.3874053955078,198.44810485839844,198.3000030517578,198.375,78894,0.05612902575279577,0.048685866416924614,0.007443159335871155,198.3397644042969,198.70611764018463,197.97341116840914,0.19129398890904017
2026-06-30 16:11:00+00:00,198.36000061035156,198.37989807128906,198.264404296875,198.3249969482422,86893,0.050874448337651756,0.04912358280107004,0.0017508655365817138,198.33951416015626,198.7059023096271,197.9731260106854,0.18740081787109375
2026-06-30 16:12:00+00:00,198.33999633789062,198.4199981689453,198.30850219726562,198.31500244140625,81065,0.04538056579087879,0.0483749793990318,-0.0029944136081530084,198.33051452636718,198.68959168844128,197.97143736429308,0.18036542619977677
2026-06-30 16:13:00+00:00,198.31500244140625,198.33999633789062,198.25,198.32000732421875,82942,0.04095833432427298,0.04689165038408004,-0.005933316059807056,198.31551513671874,198.64773563881872,197.98329463461877,0.17750767299107142
2026-06-30 16:14:00+00:00,198.32000732421875,198.3249969482422,198.1999969482422,198.22999572753906,142282,0.029846449145821907,0.043482610136428415,-0.013636160990606508,198.30050964355468,198.6187352849268,197.98228400218255,0.16932133265904017
2026-06-30 16:15:00+00:00,198.24000549316406,198.24989318847656,198.14500427246094,198.24000549316406,101383,0.021598925547067438,0.03910587321855622,-0.017506947671488783,198.28476028442384,198.58032724956368,197.989193319284,0.1639556884765625
2026-06-30 16:16:00+00:00,198.25,198.5399932861328,198.24429321289062,198.5399932861328,226539,0.03882169908345645,0.03904903839153627,-0.00022733930807981861,198.29375457763672,198.60925182744398,197.97825732782945,0.16973331996372767
2026-06-30 16:17:00+00:00,198.5399932861328,198.5469970703125,198.32000732421875,198.36000061035156,115228,0.03751452245754194,0.038742135204737405,-0.0012276127471954612,198.29175491333007,198.60491527761488,197.97859454904525,0.17808968680245535
2026-06-30 16:18:00+00:00,198.36990356445312,198.38999938964844,198.27999877929688,198.35000610351562,88960,0.0352655827043975,0.03804682470466943,-0.0027812420002719246,198.2991149902344,198.61038652087194,197.98784345959683,0.1630892072405134
2026-06-30 16:19:00+00:00,198.35000610351562,198.37899780273438,198.2899932861328,198.33999633789062,83687,0.032303206064966616,0.03689810097672887,-0.004594894911762251,198.3056198120117,198.61446930219395,197.99677032182947,0.15444728306361608
2026-06-30 16:20:00+00:00,198.3300018310547,198.36199951171875,198.1999969482422,198.2196044921875,158976,0.020010220082639307,0.033520524797910956,-0.013510304715271648,198.3112449645996,198.60876074236393,198.0137291868353,0.1490903581891741
2026-06-30 16:21:00+00:00,198.2100067138672,198.2100067138672,198.05999755859375,198.05999755859375,131683,-0.0025812504759983312,0.026300169743129098,-0.02888142021912743,198.3147445678711,198.59763744220012,198.03185169354205,0.14656175885881698
2026-06-30 16:22:00+00:00,198.07000732421875,198.13670349121094,198.0399932861328,198.10000610351562,98494,-0.017060139774883964,0.017628107839526487,-0.03468824761441045,198.31329498291015,198.60046026395483,198.02612970186547,0.141326904296875
2026-06-30 16:23:00+00:00,198.10000610351562,198.1300048828125,197.89999389648438,197.92999267578125,154952,-0.04177190608450587,0.005748105054720015,-0.04752001113922589,198.30704498291016,198.6219795108797,197.99211045494062,0.14780644008091517
2026-06-30 16:24:00+00:00,197.92999267578125,198.2100067138672,197.83999633789062,198.1699981689453,170467,-0.04151120609077452,-0.0037037571743788918,-0.03780744891639563,198.3047950744629,198.62312310114632,197.98646704777948,0.16365705217633927
2026-06-30 16:25:00+00:00,198.17320251464844,198.17320251464844,198.0198974609375,198.1269989013672,88302,-0.044264032784639085,-0.01181581229643093,-0.032448220488208154,198.29107513427735,198.6154677344491,197.9666825341056,0.16635785784040177
2026-06-30 16:26:00+00:00,198.110107421875,198.27000427246094,198.07000732421875,198.27000427246094,127792,-0.034508536542603,-0.016354357145665344,-0.018154179396937652,198.27407531738282,198.5616407065267,197.98650992823895,0.17267935616629465
2026-06-30 16:27:00+00:00,198.25999450683594,198.28990173339844,198.0800018310547,198.11000061035156,105253,-0.03923590670311228,-0.020930667057154732,-0.018305239645957545,198.2565803527832,198.5390745294511,197.9740861761153,0.181243896484375
2026-06-30 16:28:00+00:00,198.10499572753906,198.14999389648438,198.0399932861328,198.0500030517578,74007,-0.04727868393374024,-0.026200270432471834,-0.021078413501268406,198.24008026123047,198.5306548519096,197.94950567055136,0.1801725115094866
2026-06-30 16:29:00+00:00,198.04220581054688,198.08999633789062,197.91000366210938,197.9499969482422,143767,-0.061018911572261914,-0.03316399866042985,-0.027854912911832064,198.2190803527832,198.53010923996237,197.90805146560405,0.18553706577845983
2026-06-30 16:30:00+00:00,197.9499969482422,198.02999877929688,197.8000030517578,198.02890014648438,171652,-0.06479440275037973,-0.03949007947841983,-0.025304323271959903,198.20177536010743,198.51478399297443,197.88876672724044,0.18053763253348215
2026-06-30 16:31:00+00:00,198.02999877929688,198.5500030517578,198.00999450683594,198.01220703125,303231,-0.06834565542715154,-0.04526119466816617,-0.02308446075898537,198.1861358642578,198.50443368411533,197.8678380444003,0.2028961181640625
2026-06-30 16:32:00+00:00,198.02999877929688,198.02999877929688,197.72000122070312,197.72500610351562,160133,-0.09325972335014399,-0.054860900404561735,-0.03839882294558225,198.1566360473633,198.52935533292722,197.78391676179936,0.2171816144670759
2026-06-30 16:33:00+00:00,197.7200927734375,197.7899932861328,197.64999389648438,197.6719970703125,214911,-0.11594514419090274,-0.06707774916182994,-0.048867395029072794,198.12423553466797,198.5465243637924,197.70194670554355,0.22082410539899552
2026-06-30 16:34:00+00:00,197.67919921875,197.7698974609375,197.64500427246094,197.75999450683594,87617,-0.12537757134703043,-0.07873771359887005,-0.046639857748160374,198.10073547363282,198.54971057851114,197.6517603687545,0.2181734357561384
2026-06-30 16:35:00+00:00,197.75999450683594,197.82000732421875,197.6739959716797,197.75,128734,-0.1321361279679536,-0.08941739647268676,-0.04271873149526684,198.07623519897462,198.5461988096062,197.60627158834302,0.21720232282366073
2026-06-30 16:36:00+00:00,197.74000549316406,197.85000610351562,197.74000549316406,197.83999633789062,88362,-0.12874627354611334,-0.09728317188737208,-0.03146310165874126,198.0412353515625,198.4680596041818,197.6144110989432,0.2181516374860491
2026-06-30 16:37:00+00:00,197.83999633789062,197.8699951171875,197.77000427246094,197.8000030517578,81448,-0.1278135583083042,-0.1033892491715585,-0.024424309136745703,198.01323547363282,198.4252272585383,197.60124368872732,0.20886448451450892
2026-06-30 16:38:00+00:00,197.7899932861328,197.85000610351562,197.77000427246094,197.77999877929688,81021,-0.12722201615812878,-0.10815580256887256,-0.019066213589256226,197.98473510742187,198.37702697711788,197.59244323772586,0.18814958844866073
2026-06-30 16:39:00+00:00,197.77999877929688,197.86000061035156,197.75999450683594,197.85000610351562,96864,-0.1197241038103698,-0.11046946281717201,-0.009254640993197782,197.96023559570312,198.31886696149633,197.60160422990992,0.18434252057756698
